Iteration,Total Timesteps,Iteration Time,Total Time,FPS,Value Function Loss,Surrogate Loss,    Imitate Loss,Mean Action Noise Std,Mean Reward,Mean Episode Length
0,98304,2.6396026611328125,2.6396026611328125,37241,0.04630766324698925,-0.005443473788909614,"tensor(inf, device='cuda:0', dtype=torch.float64)",0.9987247586250305,-0.4567656274884939,13.8125
1,196608,2.6527950763702393,5.292397737503052,37056,0.1515804711729288,-0.002515467657940462,"tensor(4.9239, device='cuda:0', dtype=torch.float64)",0.9970947504043579,-0.7179661571979523,21.56
2,294912,2.7391669750213623,8.031564712524414,35888,0.16287949606776236,-0.0033647199066763277,"tensor(2.5590, device='cuda:0', dtype=torch.float64)",0.996884822845459,-0.9450966017320752,30.1875
3,393216,2.7732269763946533,10.804791688919067,35447,0.1347393088042736,-0.0005310014504175342,"tensor(1.7888, device='cuda:0', dtype=torch.float64)",0.9971721768379211,-2.197389895978727,54.54385964912281
4,491520,2.914752960205078,13.719544649124146,33726,0.06145831048488617,-0.004394539691566024,"tensor(1.5828, device='cuda:0', dtype=torch.float64)",0.9923747181892395,-5.231375999450684,104.69
5,589824,2.8658297061920166,16.585374355316162,34302,0.0587659103795886,-0.002534873830154538,"tensor(1.3180, device='cuda:0', dtype=torch.float64)",0.9864050149917603,-6.202687299251556,138.8
6,688128,2.853074789047241,19.438449144363403,34455,0.05091632045805454,0.0013301649480126799,"tensor(1.1203, device='cuda:0', dtype=torch.float64)",0.9813202023506165,-7.08291307926178,164.46
7,786432,2.913954734802246,22.35240387916565,33735,0.07274786848574877,0.0004923843021970242,"tensor(1.0509, device='cuda:0', dtype=torch.float64)",0.9777801632881165,-7.311832537651062,189.25
8,884736,2.9261910915374756,25.278594970703125,33594,0.07725491207093,0.0007310738204978406,"tensor(0.9060, device='cuda:0', dtype=torch.float64)",0.9760347604751587,-8.070203123092652,213.91
9,983040,2.9410805702209473,28.219675540924072,33424,0.058951727114617825,-0.0025337825005408376,"tensor(0.7701, device='cuda:0', dtype=torch.float64)",0.972808837890625,-8.744095029830932,238.2
10,1081344,2.892439126968384,31.112114667892456,33986,0.05422043316066265,0.011949521442875265,"tensor(0.6555, device='cuda:0', dtype=torch.float64)",0.9722938537597656,-9.470338196754456,258.88
11,1179648,2.9012949466705322,34.01340961456299,33882,0.061961523815989496,-0.001698991926969029,"tensor(0.6334, device='cuda:0', dtype=torch.float64)",0.9711607098579407,-9.335556197166444,268.95
12,1277952,2.905754566192627,36.919164180755615,33830,0.0561836875975132,-0.0040568008145783095,"tensor(0.5675, device='cuda:0', dtype=torch.float64)",0.9679296612739563,-9.906088399887086,280.42
13,1376256,2.9091124534606934,39.82827663421631,33791,0.04274979121983051,0.0012790090113412589,"tensor(0.5102, device='cuda:0', dtype=torch.float64)",0.9654386639595032,-9.972194075584412,285.66
14,1474560,2.8946592807769775,42.722935914993286,33960,0.03808363229036331,-0.0036138128180027707,"tensor(0.5169, device='cuda:0', dtype=torch.float64)",0.9614042639732361,-9.274310908317567,279.19
15,1572864,2.9150230884552,45.637959003448486,33723,0.06148652900010347,0.0041581350466003645,"tensor(0.4822, device='cuda:0', dtype=torch.float64)",0.9592168927192688,-8.872848329544068,262.76
16,1671168,2.904449939727783,48.54240894317627,33845,0.032853531558066605,-0.00394200611335691,"tensor(0.4498, device='cuda:0', dtype=torch.float64)",0.953251302242279,-8.45239343881607,253.49
17,1769472,2.9108569622039795,51.45326590538025,33771,0.029531523026525973,0.00010880021727643907,"tensor(0.4208, device='cuda:0', dtype=torch.float64)",0.9494385123252869,-8.058890779018402,256.99
18,1867776,3.0123093128204346,54.465575218200684,32634,0.029953741934150457,-0.002393294770445209,"tensor(0.3921, device='cuda:0', dtype=torch.float64)",0.9449923634529114,-7.548286426067352,241.53
19,1966080,2.9089112281799316,57.374486446380615,33794,0.03473562486469746,-0.0030885153682902455,"tensor(0.2950, device='cuda:0', dtype=torch.float64)",0.9424557089805603,-7.680612916946411,254.24
20,2064384,2.9397835731506348,60.31427001953125,33439,0.03950507016852498,0.000512469105888158,"tensor(0.2752, device='cuda:0', dtype=torch.float64)",0.94151371717453,-7.3531742715835575,248.2
21,2162688,2.917192220687866,63.231462240219116,33698,0.04392978325486183,-0.001314319233642891,"tensor(0.2579, device='cuda:0', dtype=torch.float64)",0.9380249381065369,-7.323518536090851,260.23
22,2260992,2.9125657081604004,66.14402794837952,33751,0.029470585100352765,-1.2378802057355643e-05,"tensor(0.2417, device='cuda:0', dtype=torch.float64)",0.935978889465332,-7.170406613349915,252.72
23,2359296,2.876992702484131,69.02102065086365,34169,0.0229363271035254,0.0012224128993693739,"tensor(0.2245, device='cuda:0', dtype=torch.float64)",0.9330862164497375,-7.202966825962067,266.24
24,2457600,2.9060280323028564,71.9270486831665,33827,0.022788081038743257,0.0008547161589376629,"tensor(0.1829, device='cuda:0', dtype=torch.float64)",0.9307188391685486,-7.455522911548615,272.27
25,2555904,2.9024035930633545,74.82945227622986,33869,0.02239732164889574,7.156713108997792e-05,"tensor(0.1747, device='cuda:0', dtype=torch.float64)",0.9293212890625,-7.1233234477043155,271.6
26,2654208,2.8969266414642334,77.72637891769409,33933,0.023787085339426993,-0.003707193734589964,"tensor(0.1660, device='cuda:0', dtype=torch.float64)",0.9265633821487427,-7.093375606536865,264.26
27,2752512,2.907607316970825,80.63398623466492,33809,0.02263675294816494,0.00013290339265950024,"tensor(0.1576, device='cuda:0', dtype=torch.float64)",0.9224799275398254,-6.900824658870697,272.35
