Iteration,Total Timesteps,Iteration Time,Total Time,FPS,Value Function Loss,Surrogate Loss,    Imitate Loss,Mean Action Noise Std,Mean Reward,Mean Episode Length
0,98304,2.6908586025238037,2.6908586025238037,36532,0.046395876444876194,-0.00559525735443458,"tensor(nan, device='cuda:0', dtype=torch.float64)",0.9988393783569336,-0.4567656274884939,13.8125
1,196608,2.671473979949951,5.362332582473755,36797,0.13528059460222722,-0.0028538739687064664,"tensor(0.0497, device='cuda:0', dtype=torch.float64)",0.9975808262825012,-0.7239852893352509,21.56
2,294912,2.757697582244873,8.120030164718628,35647,0.17597922310233116,0.00014174191346683074,"tensor(0.0521, device='cuda:0', dtype=torch.float64)",0.9962194561958313,-0.9439280023798347,30.1875
3,393216,2.8074541091918945,10.927484273910522,35015,0.15379918105900287,1.0599369124975055e-05,"tensor(0.0546, device='cuda:0', dtype=torch.float64)",0.9966368079185486,-2.0790276810013015,55.206896551724135
4,491520,2.944912910461426,13.872397184371948,33380,0.06770078409463168,-0.0020741335334605536,"tensor(0.0652, device='cuda:0', dtype=torch.float64)",0.9954494833946228,-4.889342049360275,102.64
5,589824,2.8381080627441406,16.71050524711609,34637,0.07456890009343624,-0.0015997971153410618,"tensor(0.0686, device='cuda:0', dtype=torch.float64)",0.9909034967422485,-6.221420838832855,139.58
6,688128,2.849012851715088,19.559518098831177,34504,0.05995567217469215,-0.002890609297901392,"tensor(0.0701, device='cuda:0', dtype=torch.float64)",0.9864725470542908,-7.035030961036682,164.71
7,786432,2.8696703910827637,22.42918848991394,34256,0.0658107528463006,-5.3372932597994804e-06,"tensor(0.0787, device='cuda:0', dtype=torch.float64)",0.9837394952774048,-7.520798745155335,189.37
8,884736,2.9013469219207764,25.330535411834717,33882,0.0694837613031268,0.00029927045688964425,"tensor(0.0776, device='cuda:0', dtype=torch.float64)",0.981165885925293,-8.23681897163391,213.93
9,983040,2.900348663330078,28.230884075164795,33893,0.07800205238163471,-0.0011500147615151946,"tensor(0.0742, device='cuda:0', dtype=torch.float64)",0.9769712686538696,-8.712832250595092,237.54
10,1081344,2.8809549808502197,31.111839056015015,34122,0.0871282646432519,0.005277978756930679,"tensor(0.0708, device='cuda:0', dtype=torch.float64)",0.9746189117431641,-9.610434699058533,258.93
11,1179648,2.8919310569763184,34.00377011299133,33992,0.05044155977666378,-0.0038983135164016858,"tensor(0.0765, device='cuda:0', dtype=torch.float64)",0.9724850058555603,-9.348369760513306,262.64
12,1277952,2.8892555236816406,36.893025636672974,34023,0.05232898816466332,-0.0032251493423245845,"tensor(0.0756, device='cuda:0', dtype=torch.float64)",0.9684780240058899,-9.795520925521851,284.86
13,1376256,2.889148235321045,39.78217387199402,34025,0.06468899846076966,0.003035158186685294,"tensor(0.0754, device='cuda:0', dtype=torch.float64)",0.9682931900024414,-9.74443793296814,282.95
14,1474560,2.8954968452453613,42.67767071723938,33950,0.04658115115016699,-0.003974643495166674,"tensor(0.0826, device='cuda:0', dtype=torch.float64)",0.9659563302993774,-8.921294608116149,261.71
15,1572864,2.87554669380188,45.55321741104126,34186,0.03900688029825687,0.000370118875434855,"tensor(0.0832, device='cuda:0', dtype=torch.float64)",0.96172696352005,-8.805745959281921,263.84
16,1671168,2.8891310691833496,48.44234848022461,34025,0.03506853384897113,0.0006783491542591946,"tensor(0.0835, device='cuda:0', dtype=torch.float64)",0.9602167010307312,-8.527309865951539,257.9
17,1769472,2.8978912830352783,51.34023976325989,33922,0.03998453430831432,-0.003502657849458046,"tensor(0.0835, device='cuda:0', dtype=torch.float64)",0.9566757082939148,-8.15737521648407,245.09
18,1867776,3.0255651473999023,54.36580491065979,32491,0.04056794811040163,-0.0001129167212639004,"tensor(0.0843, device='cuda:0', dtype=torch.float64)",0.9543566703796387,-8.330668661594391,269.6
19,1966080,2.8941798210144043,57.259984731674194,33966,0.058936253748834135,-0.0010621456749504432,"tensor(0.0685, device='cuda:0', dtype=torch.float64)",0.9518144726753235,-7.964122114181518,261.16
20,2064384,2.910607099533081,60.170591831207275,33774,0.04170064404606819,0.0032674951769877227,"tensor(0.0688, device='cuda:0', dtype=torch.float64)",0.9506134390830994,-7.268793334960938,245.9
21,2162688,2.9089958667755127,63.07958769798279,33793,0.03469945844262838,-0.002965616196161136,"tensor(0.0682, device='cuda:0', dtype=torch.float64)",0.9488733410835266,-7.829917652606964,260.66
22,2260992,2.899768590927124,65.97935628890991,33900,0.025997386407107116,0.0014371471464983188,"tensor(0.0675, device='cuda:0', dtype=torch.float64)",0.9455036520957947,-8.017732377052306,274.61
23,2359296,2.9275283813476562,68.90688467025757,33579,0.030376936215907334,-0.003631434326234739,"tensor(0.0672, device='cuda:0', dtype=torch.float64)",0.941227376461029,-7.242630078792572,258.68
24,2457600,2.9295971393585205,71.83648180961609,33555,0.029470075480639936,-0.00026577817043289543,"tensor(0.0572, device='cuda:0', dtype=torch.float64)",0.9390468001365662,-6.971552882194519,264.13
25,2555904,2.923718214035034,74.76020002365112,33622,0.02669557798653841,-0.0003024507517693564,"tensor(0.0572, device='cuda:0', dtype=torch.float64)",0.937122642993927,-7.496092817783356,281.54
26,2654208,2.920914649963379,77.6811146736145,33655,0.023170203901827335,-0.0025053531862795353,"tensor(0.0573, device='cuda:0', dtype=torch.float64)",0.9360188841819763,-7.222333033084869,270.45
27,2752512,2.928335189819336,80.60944986343384,33569,0.021684346627444027,0.002938455471303314,"tensor(0.0573, device='cuda:0', dtype=torch.float64)",0.9353101849555969,-6.671986882686615,266.19
28,2850816,2.916806697845459,83.5262565612793,33702,0.021721261367201806,-0.0017789616802474483,"tensor(0.0539, device='cuda:0', dtype=torch.float64)",0.9327661395072937,-6.726205208301544,254.08
29,2949120,2.9351747035980225,86.46143126487732,33491,0.020272573549300434,0.0033484050567494706,"tensor(0.0538, device='cuda:0', dtype=torch.float64)",0.9317804574966431,-6.2106369638442995,255.81
30,3047424,2.9246585369110107,89.38608980178833,33612,0.030900034587830305,-0.0030161232047248633,"tensor(0.0529, device='cuda:0', dtype=torch.float64)",0.9305038452148438,-6.433596820831299,262.27
31,3145728,3.012779951095581,92.39886975288391,32629,0.02090747756883502,-0.0035403770918492226,"tensor(0.0526, device='cuda:0', dtype=torch.float64)",0.9280117154121399,-6.304534850120544,253.11
32,3244032,2.9183335304260254,95.31720328330994,33684,0.019884967152029275,0.002648292321828194,"tensor(0.0550, device='cuda:0', dtype=torch.float64)",0.9264890551567078,-6.052068650722504,260.56
33,3342336,2.930967330932617,98.24817061424255,33539,0.02382265357300639,-0.0010561984818195924,"tensor(0.0545, device='cuda:0', dtype=torch.float64)",0.9271805882453918,-6.329604649543763,264.49
34,3440640,2.9286675453186035,101.17683815956116,33566,0.01595543478615582,0.002166119494359009,"tensor(0.0545, device='cuda:0', dtype=torch.float64)",0.9254928827285767,-5.949710218906403,266.3
35,3538944,2.9174540042877197,104.09429216384888,33695,0.016886410489678382,-0.002810996577318292,"tensor(0.0551, device='cuda:0', dtype=torch.float64)",0.9234010577201843,-6.251733801364899,279.65
