Iteration,Total Timesteps,Iteration Time,Total Time,FPS,Value Function Loss,Surrogate Loss,    Imitate Loss,Mean Action Noise Std,Mean Reward,Mean Episode Length
10,1081344,3.0182769298553467,31.742791175842285,32569,0.09614757727831602,-0.0011416296649258584,"tensor(3.4892, device='cuda:0', dtype=torch.float64)",0.9711715579032898,-9.070348699092865,255.1
11,1179648,3.0665416717529297,34.809332847595215,32056,0.05374787673354149,0.0012460872414521873,"tensor(3.3632, device='cuda:0', dtype=torch.float64)",0.969300389289856,-9.803514726161957,274.16
12,1277952,3.019318103790283,37.8286509513855,32558,0.04762812219560146,-0.004330550268059596,"tensor(2.9992, device='cuda:0', dtype=torch.float64)",0.968483567237854,-9.9135631275177,289.11
13,1376256,2.957732915878296,40.786383867263794,33236,0.03453180026262999,0.002214640012243763,"tensor(2.7551, device='cuda:0', dtype=torch.float64)",0.96590656042099,-9.760926511287689,283.42
14,1474560,3.020221710205078,43.80660557746887,32548,0.030782121885567903,-0.001754086307482794,"tensor(2.7944, device='cuda:0', dtype=torch.float64)",0.9601298570632935,-10.063200757503509,295.92
15,1572864,3.214285373687744,47.020890951156616,30583,0.07585482876747847,0.0060362256670487115,"tensor(2.6457, device='cuda:0', dtype=torch.float64)",0.9590725898742676,-8.470703163146972,256.75
16,1671168,2.9923298358917236,50.01322078704834,32851,0.031480679474771026,-0.0022063661221181975,"tensor(2.4825, device='cuda:0', dtype=torch.float64)",0.9561900496482849,-8.430654149055481,258.51
17,1769472,3.0411648750305176,53.05438566207886,32324,0.029182974621653555,-0.004581766546471045,"tensor(2.3277, device='cuda:0', dtype=torch.float64)",0.9514271020889282,-8.30792751789093,266.56
18,1867776,2.975128173828125,56.02951383590698,33041,0.02886119782924652,0.004194526554783806,"tensor(2.1872, device='cuda:0', dtype=torch.float64)",0.9508156180381775,-7.743198580741883,255.42
19,1966080,2.9821672439575195,59.0116810798645,32963,0.027152777276933195,-0.0021684964507585392,"tensor(1.6674, device='cuda:0', dtype=torch.float64)",0.9481599926948547,-7.427259435653687,252.09
20,2064384,2.9780876636505127,61.989768743515015,33009,0.039070486277341845,-0.0016144432931469055,"tensor(1.5746, device='cuda:0', dtype=torch.float64)",0.9462795257568359,-7.359474327564239,254.83
21,2162688,3.2065300941467285,65.19629883766174,30657,0.022933341655880214,0.0006882014742586762,"tensor(1.4779, device='cuda:0', dtype=torch.float64)",0.9441707730293274,-7.020389750003814,251.79
22,2260992,3.0000827312469482,68.19638156890869,32767,0.02572905449196696,-0.0006249614016269334,"tensor(1.3784, device='cuda:0', dtype=torch.float64)",0.9424881339073181,-6.977754824161529,257.8
23,2359296,3.1283254623413086,71.32470703125,31423,0.026277453545480965,0.0027384433269617148,"tensor(1.2948, device='cuda:0', dtype=torch.float64)",0.9420171976089478,-7.089512484073639,268.22
24,2457600,3.1449480056762695,74.46965503692627,31257,0.02504350207746029,-0.003918520998558961,"tensor(1.0532, device='cuda:0', dtype=torch.float64)",0.9406895041465759,-6.60380782365799,256.46
25,2555904,2.9511072635650635,77.42076230049133,33310,0.0234749804250896,0.0016012359090382233,"tensor(1.0001, device='cuda:0', dtype=torch.float64)",0.9393901228904724,-6.482080719470978,255.09
26,2654208,2.9866480827331543,80.40741038322449,32914,0.02064297702163458,-0.0028011275571770966,"tensor(0.9641, device='cuda:0', dtype=torch.float64)",0.9347769618034363,-6.378147466182709,257.38
27,2752512,3.024878740310669,83.43228912353516,32498,0.025471868831664322,-0.002654441408230923,"tensor(0.9262, device='cuda:0', dtype=torch.float64)",0.9342020153999329,-6.490610134601593,252.52
28,2850816,3.0398874282836914,86.47217655181885,32338,0.023392969090491534,-0.0014879489201121033,"tensor(0.8459, device='cuda:0', dtype=torch.float64)",0.9312748312950134,-6.1011093544960024,250.52
29,2949120,3.0752902030944824,89.54746675491333,31965,0.020802680309861897,-0.003204834877033136,"tensor(0.8135, device='cuda:0', dtype=torch.float64)",0.9282203912734985,-6.5847337889671325,277.05
30,3047424,3.0028975009918213,92.55036425590515,32736,0.018841818626970052,0.00020560201191983652,"tensor(0.7967, device='cuda:0', dtype=torch.float64)",0.9259607195854187,-5.881616182327271,252.54
31,3145728,3.016449213027954,95.5668134689331,32589,0.019517004676163196,-2.8807616035919637e-05,"tensor(0.7671, device='cuda:0', dtype=torch.float64)",0.9226799011230469,-5.912593779563903,250.3
